case_id,imposing_country,hs_4digit,target_country,start_ym,start_date,end_date,date_type,regulation_type,regulation_status,is_korea_target,tariff_clean
4342,TW,7208,한국,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4342,TW,7208,우크라이나,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4347,TW,7208,중국,2025-03,2025-03-11,,investigating,반덤핑,조사중,0,
4352,UA,7213,러시아,2018-02,2018-02-28,2029-04-16,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 15.21%* 일몰재심 후 규제 5년 연장(2024.4.17~)* 러시아산 제품에 대해서는 2022년 4월 9일부터 수입전면금지
4353,UA,7210,러시아,2019-07,2019-07-28,2024-07-28,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  러시아 : 47.57%  ·  중국 : 22.78%* 일몰재심중(2024.5.22~)* 러시아산 제품에 대해서는 2022년 4월 9일부터 수입전면금지
4353,UA,7210,중국,2019-07,2019-07-28,2024-07-28,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  러시아 : 47.57%  ·  중국 : 22.78%* 일몰재심중(2024.5.22~)* 러시아산 제품에 대해서는 2022년 4월 9일부터 수입전면금지
4360,UA,7213,벨라루스,2020-01,2020-01-02,2025-01-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  벨라루스 :  47.31 ~ 79.27%  ·  몰도바 : 13.80 ~ 35.37%* 일몰재심중(2025.1.3~)
4360,UA,7213,몰도바,2020-01,2020-01-02,2025-01-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  벨라루스 :  47.31 ~ 79.27%  ·  몰도바 : 13.80 ~ 35.37%* 일몰재심중(2025.1.3~)
4370,UA,7212,중국,2023-09,2023-09-01,2028-08-31,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 30.76~42.53%
4402,US,7222,멕시코,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4402,US,7222,벨라루스,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4402,US,7222,중국,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4402,US,7222,인도네시아,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4402,US,7222,라트비아,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4402,US,7222,몰도바,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4402,US,7222,폴란드,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4402,US,7222,우크라이나,2001-09,2001-09-07,2029-12-12,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  ·  멕시코 : 1.16~6.21%(부과기간: 2014.11~2025.11)  ·  벨라루스 :  114.53%  ·  중국 : 132.53%  ·  인도네시아 : 71.01%  ·  라트비아 : 17,21%  ·  몰도바 : 232.86%  ·  폴란드 : 47.13-52.07%  ·  우크라이나 : 41.69%* 일몰재심 결과 조치 연장(2024.3.7)"
4426,US,7209,한국,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4426,US,7209,인도,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4426,US,7209,영국,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4427,US,7209,한국,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4427,US,7209,인도,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4427,US,7209,영국,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4430,US,7224,중국,2021-01,2021-01-29,2026-01-28,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  중국 : 16.80 ~ 336.55%  ·  독일 : 5.86 ~ 14.81%  ·  인도 : 5.20%  ·  이탈리아 : 3.12 ~ 44.86%    * 2021.2.19 관세율 수정
4430,US,7224,독일,2021-01,2021-01-29,2026-01-28,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  중국 : 16.80 ~ 336.55%  ·  독일 : 5.86 ~ 14.81%  ·  인도 : 5.20%  ·  이탈리아 : 3.12 ~ 44.86%    * 2021.2.19 관세율 수정
4430,US,7224,인도,2021-01,2021-01-29,2026-01-28,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  중국 : 16.80 ~ 336.55%  ·  독일 : 5.86 ~ 14.81%  ·  인도 : 5.20%  ·  이탈리아 : 3.12 ~ 44.86%    * 2021.2.19 관세율 수정
4430,US,7224,이탈리아,2021-01,2021-01-29,2026-01-28,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  중국 : 16.80 ~ 336.55%  ·  독일 : 5.86 ~ 14.81%  ·  인도 : 5.20%  ·  이탈리아 : 3.12 ~ 44.86%    * 2021.2.19 관세율 수정
4446,US,7210,한국,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7210,중국,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7210,인도,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7210,이탈리아,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4464,US,7226,한국,2014-12,2014-12-03,2025-12-22,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 6.88%  . 중국 : 407.52%   . 대만 : 27.54 ~ 52.23%  . 일본 :  135.59 ~ 204.79%  . 독일 : 2.05 ~ 9.91%  . 스웨덴 : 98.46 ~ 126.72%* 일몰재심 결과 조치 연장(2020.12.23)
4464,US,7226,중국,2014-12,2014-12-03,2025-12-22,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 6.88%  . 중국 : 407.52%   . 대만 : 27.54 ~ 52.23%  . 일본 :  135.59 ~ 204.79%  . 독일 : 2.05 ~ 9.91%  . 스웨덴 : 98.46 ~ 126.72%* 일몰재심 결과 조치 연장(2020.12.23)
4464,US,7226,대만,2014-12,2014-12-03,2025-12-22,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 6.88%  . 중국 : 407.52%   . 대만 : 27.54 ~ 52.23%  . 일본 :  135.59 ~ 204.79%  . 독일 : 2.05 ~ 9.91%  . 스웨덴 : 98.46 ~ 126.72%* 일몰재심 결과 조치 연장(2020.12.23)
4464,US,7226,일본,2014-12,2014-12-03,2025-12-22,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 6.88%  . 중국 : 407.52%   . 대만 : 27.54 ~ 52.23%  . 일본 :  135.59 ~ 204.79%  . 독일 : 2.05 ~ 9.91%  . 스웨덴 : 98.46 ~ 126.72%* 일몰재심 결과 조치 연장(2020.12.23)
4464,US,7226,독일,2014-12,2014-12-03,2025-12-22,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 6.88%  . 중국 : 407.52%   . 대만 : 27.54 ~ 52.23%  . 일본 :  135.59 ~ 204.79%  . 독일 : 2.05 ~ 9.91%  . 스웨덴 : 98.46 ~ 126.72%* 일몰재심 결과 조치 연장(2020.12.23)
4464,US,7226,스웨덴,2014-12,2014-12-03,2025-12-22,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 6.88%  . 중국 : 407.52%   . 대만 : 27.54 ~ 52.23%  . 일본 :  135.59 ~ 204.79%  . 독일 : 2.05 ~ 9.91%  . 스웨덴 : 98.46 ~ 126.72%* 일몰재심 결과 조치 연장(2020.12.23)
4483,US,7219,한국,1999-06,1999-06-08,2028-12-06,confirmed,상계관세,규제중,1,ㅇ 판정결과 : 0.54 ~ 4.64%* 일몰재심 결과 조치 연장(2023.10.24)* 일몰재심 부과명령 : 2023.12.7
4484,US,7219,중국,2017-04,2017-04-03,2027-11-03,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 75.60 ~ 190.71%* 일몰재심 결과 조치 연장(2022.11.4)
4486,US,7221,한국,1998-09,1998-09-15,2027-02-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 28.44%  · 일본 : 33.58%  · 대만 : 2.22%* 일몰재심 결과 조치 연장(2022.2.24)
4486,US,7221,일본,1998-09,1998-09-15,2027-02-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 28.44%  · 일본 : 33.58%  · 대만 : 2.22%* 일몰재심 결과 조치 연장(2022.2.24)
4486,US,7221,대만,1998-09,1998-09-15,2027-02-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 한국 : 28.44%  · 일본 : 33.58%  · 대만 : 2.22%* 일몰재심 결과 조치 연장(2022.2.24)
4490,US,7219,벨기에,1999-05,1999-05-21,2027-08-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨기에 : 9.86%  ·  남아공 : 37.77 ~ 77.00%  ·  대만 : 7.39 ~ 10.20%
4490,US,7219,남아공,1999-05,1999-05-21,2027-08-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨기에 : 9.86%  ·  남아공 : 37.77 ~ 77.00%  ·  대만 : 7.39 ~ 10.20%
4490,US,7219,대만,1999-05,1999-05-21,2027-08-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨기에 : 9.86%  ·  남아공 : 37.77 ~ 77.00%  ·  대만 : 7.39 ~ 10.20%
4491,US,7222,인도,1994-12,1994-12-28,2029-02-27,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 3.87 ~ 21.02%* 일몰재심 결과 조치 연장(2024.2.28)
4517,US,7208,한국,2016-10,2016-10-03,2027-01-04,confirmed,상계관세,규제중,1,ㅇ 판정결과 :  3.89 ~ 41.64%
4562,US,7208,인도,1999-12,1999-12-29,2028-03-11,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  인도 : 42.39%   .  인도네시아 : 52.42%  .  한국 : 6.09% * 2023.5.26 : 일몰재심 결과 조치 연장 결정 * 2024.9.11 연례재심 최종판정(한국: 0.0~0.98%)
4562,US,7208,인도네시아,1999-12,1999-12-29,2028-03-11,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  인도 : 42.39%   .  인도네시아 : 52.42%  .  한국 : 6.09% * 2023.5.26 : 일몰재심 결과 조치 연장 결정 * 2024.9.11 연례재심 최종판정(한국: 0.0~0.98%)
4562,US,7208,한국,1999-12,1999-12-29,2028-03-11,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  인도 : 42.39%   .  인도네시아 : 52.42%  .  한국 : 6.09% * 2023.5.26 : 일몰재심 결과 조치 연장 결정 * 2024.9.11 연례재심 최종판정(한국: 0.0~0.98%)
4572,US,7208,인도,1999-12,1999-12-14,2028-06-08,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  인도 : 12.82%   .  인도네시아 : 15.90~47.71%  .  한국 : 2.01 ~ 3.26%  * 2023.9.7 : 연례 재심 결과
4572,US,7208,인도네시아,1999-12,1999-12-14,2028-06-08,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  인도 : 12.82%   .  인도네시아 : 15.90~47.71%  .  한국 : 2.01 ~ 3.26%  * 2023.9.7 : 연례 재심 결과
4572,US,7208,한국,1999-12,1999-12-14,2028-06-08,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  인도 : 12.82%   .  인도네시아 : 15.90~47.71%  .  한국 : 2.01 ~ 3.26%  * 2023.9.7 : 연례 재심 결과
4574,US,7215,튀르키예,2017-07,2017-07-14,2028-10-02,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 15.99%
4575,US,7215,일본,2017-07,2017-07-14,2028-02-09,confirmed,반덤핑,규제중,0,ㅇ 판정결과  · 일본 : 206.43 ~ 209.46% · 튀르키예 : 5.39 ~ 9.06%
4575,US,7215,튀르키예,2017-07,2017-07-14,2028-02-09,confirmed,반덤핑,규제중,0,ㅇ 판정결과  · 일본 : 206.43 ~ 209.46% · 튀르키예 : 5.39 ~ 9.06%
4576,US,7214,대만,2017-10,2017-10-02,2028-10-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 3.50 ~ 32.01%
4579,US,7219,일본,1999-07,1999-07-27,2028-10-23,confirmed,반덤핑,규제중,0,"ㅇ 판정결과 : 40.18 ~ 57.87%* 일몰재심 최종판정(2023.10.24), 조치 유지"
4580,US,7219,한국,1999-07,1999-07-27,2028-12-06,confirmed,반덤핑,규제중,1,"ㅇ 판정결과 : 19.60% ~ 58.79%* 일몰재심 최종판정(2023.10.24), 조치 유지* 일몰재심 부과명령 : 2023.12.7"
4581,US,7219,대만,1998-09,1998-09-15,2026-08-15,confirmed,반덤핑,규제중,0,"ㅇ 판정결과 : 0.02% ~ 8.29%* 일몰재심 최종판정(2023.10.24), 조치 유지"
4585,US,7213,중국,2015-01,2015-01-08,2025-06-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 106.19% ~ 110.25%
4586,US,7227,브라질,2002-08,2002-08-30,2025-08-26,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질 : 74.45% ~ 94.73%  ·  인도네시아 : 4.06%  ·  멕시코 : 20.11%  ·  몰도바 : 369.10%  ·  트리니다드 토바고 : 11.40%
4586,US,7227,인도네시아,2002-08,2002-08-30,2025-08-26,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질 : 74.45% ~ 94.73%  ·  인도네시아 : 4.06%  ·  멕시코 : 20.11%  ·  몰도바 : 369.10%  ·  트리니다드 토바고 : 11.40%
4586,US,7227,멕시코,2002-08,2002-08-30,2025-08-26,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질 : 74.45% ~ 94.73%  ·  인도네시아 : 4.06%  ·  멕시코 : 20.11%  ·  몰도바 : 369.10%  ·  트리니다드 토바고 : 11.40%
4586,US,7227,몰도바,2002-08,2002-08-30,2025-08-26,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질 : 74.45% ~ 94.73%  ·  인도네시아 : 4.06%  ·  멕시코 : 20.11%  ·  몰도바 : 369.10%  ·  트리니다드 토바고 : 11.40%
4586,US,7227,트리니다드 토바고,2002-08,2002-08-30,2025-08-26,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질 : 74.45% ~ 94.73%  ·  인도네시아 : 4.06%  ·  멕시코 : 20.11%  ·  몰도바 : 369.10%  ·  트리니다드 토바고 : 11.40%
4587,US,7227,브라질,2002-09,2002-09-27,2025-08-26,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 2.76 ~ 6.74%
4590,US,7213,한국,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7213,영국,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7213,스페인,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7213,이탈리아,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7213,튀르키예,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7213,남아공,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7213,우크라이나,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4591,US,7227,튀르키예,2018-05,2018-05-21,2028-09-11,confirmed,상계관세,규제중,0,ㅇ 판정결과 · 튀르키예 : 3.81 ~ 3.88% · 이탈리아 : 4.16~44.16%* 일몰재심 후 조치 유지
4591,US,7227,이탈리아,2018-05,2018-05-21,2028-09-11,confirmed,상계관세,규제중,0,ㅇ 판정결과 · 튀르키예 : 3.81 ~ 3.88% · 이탈리아 : 4.16~44.16%* 일몰재심 후 조치 유지
4592,US,7208,중국,2017-03,2017-03-20,2028-02-14,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 251.00%
4597,US,7208,한국,2017-05,2017-05-25,2027-05-24,confirmed,상계관세,규제중,1,ㅇ 판정결과 :  0.00 ~ 7.10%* 재심 최종판정(2025.2.21)
4619,US,7210,중국,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,인도,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,이탈리아,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,한국,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,대만,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4627,US,7208,호주,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7208,일본,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7208,한국,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7208,네덜란드,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7208,튀르키예,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7208,영국,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
